Timestamp,P1,P2,P3
2010-12-15 06:00:00+01:00,68,405,115
2010-12-15 06:00:01+01:00,68,407,115
2010-12-15 06:00:02+01:00,310,501,70
2010-12-15 06:00:03+01:00,310,496,70
2010-12-15 06:00:04+01:00,310,497,70
2010-12-15 06:00:05+01:00,310,495,69
2010-12-15 06:00:06+01:00,311,493,69
2010-12-15 06:00:07+01:00,311,492,69
2010-12-15 06:00:08+01:00,309,493,69
2010-12-15 06:00:09+01:00,310,492,69
2010-12-15 06:00:10+01:00,309,492,69
2010-12-15 06:00:11+01:00,309,491,70
2010-12-15 06:00:12+01:00,309,491,69
2010-12-15 06:00:13+01:00,309,492,69
2010-12-15 06:00:14+01:00,310,491,69
2010-12-15 06:00:15+01:00,309,491,69
2010-12-15 06:00:16+01:00,309,491,69
2010-12-15 06:00:17+01:00,308,492,69
2010-12-15 06:00:18+01:00,306,493,70
2010-12-15 06:00:19+01:00,305,493,70
2010-12-15 06:00:20+01:00,304,493,70
2010-12-15 06:00:21+01:00,306,491,70
2010-12-15 06:00:22+01:00,293,492,70
2010-12-15 06:00:23+01:00,35,492,70
2010-12-15 06:00:24+01:00,35,492,70
2010-12-15 06:00:25+01:00,35,493,70
2010-12-15 06:00:26+01:00,36,493,70
2010-12-15 06:00:27+01:00,35,492,70
2010-12-15 06:00:28+01:00,35,492,70
2010-12-15 06:00:29+01:00,36,493,70
2010-12-15 06:00:30+01:00,35,494,70
2010-12-15 06:00:31+01:00,223,494,70
2010-12-15 06:00:32+01:00,307,491,69
2010-12-15 06:00:33+01:00,307,491,69
2010-12-15 06:00:34+01:00,308,492,68
2010-12-15 06:00:35+01:00,308,496,68
2010-12-15 06:00:36+01:00,308,496,69
2010-12-15 06:00:37+01:00,308,496,69
2010-12-15 06:00:38+01:00,307,496,69
2010-12-15 06:00:39+01:00,307,496,69
2010-12-15 06:00:40+01:00,307,494,69
2010-12-15 06:00:41+01:00,307,494,69
2010-12-15 06:00:42+01:00,307,493,69
2010-12-15 06:00:43+01:00,306,493,69
2010-12-15 06:00:44+01:00,306,492,69
2010-12-15 06:00:45+01:00,306,492,69
2010-12-15 06:00:46+01:00,306,492,69
2010-12-15 06:00:47+01:00,306,491,69
2010-12-15 06:00:48+01:00,306,493,69
2010-12-15 06:00:49+01:00,305,493,69
2010-12-15 06:00:50+01:00,306,492,69
2010-12-15 06:00:51+01:00,306,492,69
2010-12-15 06:00:52+01:00,306,492,69
2010-12-15 06:00:53+01:00,305,492,69
2010-12-15 06:00:54+01:00,305,493,69
2010-12-15 06:00:55+01:00,305,493,69
2010-12-15 06:00:56+01:00,305,498,69
2010-12-15 06:00:57+01:00,305,502,69
2010-12-15 06:00:58+01:00,305,495,69
2010-12-15 06:00:59+01:00,305,495,69
2010-12-15 06:01:00+01:00,305,495,69
2010-12-15 06:01:01+01:00,305,495,69
2010-12-15 06:01:02+01:00,71,495,69
2010-12-15 06:01:03+01:00,36,495,69
2010-12-15 06:01:04+01:00,36,494,69
2010-12-15 06:01:05+01:00,36,492,69
2010-12-15 06:01:06+01:00,36,493,69
2010-12-15 06:01:07+01:00,36,496,69
2010-12-15 06:01:08+01:00,36,496,69
2010-12-15 06:01:09+01:00,36,496,69
2010-12-15 06:01:10+01:00,200,496,69
2010-12-15 06:01:11+01:00,307,496,69
2010-12-15 06:01:12+01:00,307,496,69
2010-12-15 06:01:13+01:00,307,496,69
2010-12-15 06:01:14+01:00,307,492,69
2010-12-15 06:01:15+01:00,307,491,69
2010-12-15 06:01:16+01:00,306,491,69
2010-12-15 06:01:17+01:00,306,491,69
2010-12-15 06:01:18+01:00,306,493,69
2010-12-15 06:01:19+01:00,306,492,69
2010-12-15 06:01:20+01:00,307,493,69
2010-12-15 06:01:21+01:00,307,493,69
2010-12-15 06:01:22+01:00,307,495,69
2010-12-15 06:01:23+01:00,306,499,69
2010-12-15 06:01:24+01:00,306,497,69
2010-12-15 06:01:25+01:00,306,500,69
2010-12-15 06:01:26+01:00,306,502,69
2010-12-15 06:01:27+01:00,306,502,69
2010-12-15 06:01:28+01:00,306,503,69
2010-12-15 06:01:29+01:00,306,505,69
2010-12-15 06:01:30+01:00,305,505,69
2010-12-15 06:01:31+01:00,305,500,69
2010-12-15 06:01:32+01:00,305,491,69
2010-12-15 06:01:33+01:00,305,491,69
2010-12-15 06:01:34+01:00,305,490,69
2010-12-15 06:01:35+01:00,306,491,69
2010-12-15 06:01:36+01:00,306,490,69
2010-12-15 06:01:37+01:00,306,489,69
2010-12-15 06:01:38+01:00,305,490,69
2010-12-15 06:01:39+01:00,306,490,69
2010-12-15 06:01:40+01:00,307,490,69
2010-12-15 06:01:41+01:00,109,491,69
2010-12-15 06:01:42+01:00,36,489,69
2010-12-15 06:01:43+01:00,36,489,69
2010-12-15 06:01:44+01:00,36,489,69
2010-12-15 06:01:45+01:00,36,488,69
2010-12-15 06:01:46+01:00,36,489,69
2010-12-15 06:01:47+01:00,36,488,69
2010-12-15 06:01:48+01:00,36,488,69
2010-12-15 06:01:49+01:00,159,489,69
2010-12-15 06:01:50+01:00,311,490,69
2010-12-15 06:01:51+01:00,310,490,69
2010-12-15 06:01:52+01:00,310,492,69
2010-12-15 06:01:53+01:00,309,492,69
2010-12-15 06:01:54+01:00,308,492,69
2010-12-15 06:01:55+01:00,308,492,69
2010-12-15 06:01:56+01:00,308,493,69
2010-12-15 06:01:57+01:00,308,495,69
2010-12-15 06:01:58+01:00,308,496,69
2010-12-15 06:01:59+01:00,308,495,68
2010-12-15 06:02:00+01:00,308,493,69
2010-12-15 06:02:01+01:00,308,490,68
2010-12-15 06:02:02+01:00,308,490,68
2010-12-15 06:02:03+01:00,308,490,68
2010-12-15 06:02:04+01:00,308,489,69
2010-12-15 06:02:05+01:00,309,494,69
2010-12-15 06:02:06+01:00,309,496,69
2010-12-15 06:02:07+01:00,308,494,69
2010-12-15 06:02:08+01:00,307,493,69
2010-12-15 06:02:09+01:00,308,495,69
2010-12-15 06:02:10+01:00,308,494,69
