Timestamp,P1,P2,P3
2010-12-25 18:00:00+01:00,61,612,211
2010-12-25 18:00:01+01:00,62,611,211
2010-12-25 18:00:02+01:00,62,613,212
2010-12-25 18:00:03+01:00,62,612,211
2010-12-25 18:00:04+01:00,62,612,212
2010-12-25 18:00:05+01:00,62,613,212
2010-12-25 18:00:06+01:00,61,612,212
2010-12-25 18:00:07+01:00,61,612,212
2010-12-25 18:00:08+01:00,61,610,211
2010-12-25 18:00:09+01:00,62,611,211
2010-12-25 18:00:10+01:00,62,626,213
2010-12-25 18:00:11+01:00,62,626,212
2010-12-25 18:00:12+01:00,62,628,213
2010-12-25 18:00:13+01:00,62,628,214
2010-12-25 18:00:14+01:00,62,626,213
2010-12-25 18:00:15+01:00,62,627,213
2010-12-25 18:00:16+01:00,62,620,212
2010-12-25 18:00:17+01:00,62,612,211
2010-12-25 18:00:18+01:00,62,612,211
2010-12-25 18:00:19+01:00,62,612,211
2010-12-25 18:00:20+01:00,62,613,211
2010-12-25 18:00:21+01:00,62,613,211
2010-12-25 18:00:22+01:00,62,613,212
2010-12-25 18:00:23+01:00,61,612,211
2010-12-25 18:00:24+01:00,62,611,212
2010-12-25 18:00:25+01:00,62,613,211
2010-12-25 18:00:26+01:00,62,614,211
2010-12-25 18:00:27+01:00,298,187,423
2010-12-25 18:00:28+01:00,292,187,359
2010-12-25 18:00:29+01:00,293,187,328
2010-12-25 18:00:30+01:00,292,187,423
2010-12-25 18:00:31+01:00,293,187,432
2010-12-25 18:00:32+01:00,293,188,421
2010-12-25 18:00:33+01:00,293,188,387
2010-12-25 18:00:34+01:00,293,188,337
2010-12-25 18:00:35+01:00,293,188,368
2010-12-25 18:00:36+01:00,293,187,427
2010-12-25 18:00:37+01:00,292,187,435
2010-12-25 18:00:38+01:00,292,188,435
2010-12-25 18:00:39+01:00,294,187,331
2010-12-25 18:00:40+01:00,293,188,337
2010-12-25 18:00:41+01:00,293,188,416
2010-12-25 18:00:42+01:00,293,188,430
2010-12-25 18:00:43+01:00,292,188,433
2010-12-25 18:00:44+01:00,293,188,393
2010-12-25 18:00:45+01:00,293,188,331
2010-12-25 18:00:46+01:00,293,188,382
2010-12-25 18:00:47+01:00,293,188,427
2010-12-25 18:00:48+01:00,952,188,428
2010-12-25 18:00:49+01:00,1546,188,428
2010-12-25 18:00:50+01:00,1543,188,338
2010-12-25 18:00:51+01:00,1527,188,337
2010-12-25 18:00:52+01:00,1238,187,412
2010-12-25 18:00:53+01:00,438,187,432
2010-12-25 18:00:54+01:00,392,187,431
2010-12-25 18:00:55+01:00,292,187,397
2010-12-25 18:00:56+01:00,464,187,335
2010-12-25 18:00:57+01:00,477,187,363
2010-12-25 18:00:58+01:00,477,187,433
2010-12-25 18:00:59+01:00,479,187,425
2010-12-25 18:01:00+01:00,480,187,417
2010-12-25 18:01:01+01:00,1371,187,347
2010-12-25 18:01:02+01:00,1411,187,336
2010-12-25 18:01:03+01:00,1366,187,419
2010-12-25 18:01:04+01:00,1361,187,428
2010-12-25 18:01:05+01:00,599,187,431
2010-12-25 18:01:06+01:00,335,186,405
2010-12-25 18:01:07+01:00,1353,187,342
2010-12-25 18:01:08+01:00,1406,187,367
2010-12-25 18:01:09+01:00,1404,187,429
2010-12-25 18:01:10+01:00,1403,187,432
2010-12-25 18:01:11+01:00,1402,187,423
2010-12-25 18:01:12+01:00,1401,187,353
2010-12-25 18:01:13+01:00,1402,187,351
2010-12-25 18:01:14+01:00,1403,187,418
2010-12-25 18:01:15+01:00,1403,187,424
2010-12-25 18:01:16+01:00,1403,187,429
2010-12-25 18:01:17+01:00,1403,187,393
2010-12-25 18:01:18+01:00,1346,187,334
2010-12-25 18:01:19+01:00,292,187,370
2010-12-25 18:01:20+01:00,292,187,426
2010-12-25 18:01:21+01:00,293,187,426
2010-12-25 18:01:22+01:00,441,187,429
2010-12-25 18:01:23+01:00,479,187,351
2010-12-25 18:01:24+01:00,478,187,333
2010-12-25 18:01:25+01:00,477,187,411
2010-12-25 18:01:26+01:00,451,187,425
2010-12-25 18:01:27+01:00,316,187,417
2010-12-25 18:01:28+01:00,323,187,400
2010-12-25 18:01:29+01:00,293,187,333
2010-12-25 18:01:30+01:00,292,187,369
2010-12-25 18:01:31+01:00,292,187,431
2010-12-25 18:01:32+01:00,292,187,428
2010-12-25 18:01:33+01:00,292,187,423
2010-12-25 18:01:34+01:00,293,187,350
2010-12-25 18:01:35+01:00,293,187,338
2010-12-25 18:01:36+01:00,292,187,414
2010-12-25 18:01:37+01:00,292,187,425
2010-12-25 18:01:38+01:00,292,187,428
2010-12-25 18:01:39+01:00,292,187,403
2010-12-25 18:01:40+01:00,291,187,344
2010-12-25 18:01:41+01:00,292,187,358
2010-12-25 18:01:42+01:00,291,187,428
2010-12-25 18:01:43+01:00,292,187,431
2010-12-25 18:01:44+01:00,292,187,425
2010-12-25 18:01:45+01:00,292,187,356
2010-12-25 18:01:46+01:00,292,187,338
2010-12-25 18:01:47+01:00,292,187,408
2010-12-25 18:01:48+01:00,292,187,428
2010-12-25 18:01:49+01:00,292,187,425
2010-12-25 18:01:50+01:00,291,187,399
2010-12-25 18:01:51+01:00,292,187,338
2010-12-25 18:01:52+01:00,291,187,363
2010-12-25 18:01:53+01:00,292,187,427
2010-12-25 18:01:54+01:00,291,186,430
2010-12-25 18:01:55+01:00,291,186,424
2010-12-25 18:01:56+01:00,291,186,363
2010-12-25 18:01:57+01:00,292,186,340
2010-12-25 18:01:58+01:00,292,186,396
2010-12-25 18:01:59+01:00,291,186,432
2010-12-25 18:02:00+01:00,291,186,427
2010-12-25 18:02:01+01:00,292,187,408
2010-12-25 18:02:02+01:00,291,186,349
2010-12-25 18:02:03+01:00,291,186,352
2010-12-25 18:02:04+01:00,292,187,431
2010-12-25 18:02:05+01:00,291,187,431
2010-12-25 18:02:06+01:00,291,187,428
2010-12-25 18:02:07+01:00,291,187,369
2010-12-25 18:02:08+01:00,291,187,341
2010-12-25 18:02:09+01:00,291,187,408
2010-12-25 18:02:10+01:00,292,187,430
2010-12-25 18:02:11+01:00,291,187,428
2010-12-25 18:02:12+01:00,292,187,402
2010-12-25 18:02:13+01:00,291,187,333
2010-12-25 18:02:14+01:00,292,187,358
2010-12-25 18:02:15+01:00,292,187,428
2010-12-25 18:02:16+01:00,292,187,428
2010-12-25 18:02:17+01:00,292,187,422
2010-12-25 18:02:18+01:00,292,187,372
2010-12-25 18:02:19+01:00,293,187,347
2010-12-25 18:02:20+01:00,293,187,394
2010-12-25 18:02:21+01:00,293,187,434
2010-12-25 18:02:22+01:00,294,188,430
2010-12-25 18:02:23+01:00,294,188,417
2010-12-25 18:02:24+01:00,295,188,350
2010-12-25 18:02:25+01:00,295,188,361
2010-12-25 18:02:26+01:00,295,188,429
2010-12-25 18:02:27+01:00,295,188,435
2010-12-25 18:02:28+01:00,295,188,438
2010-12-25 18:02:29+01:00,295,188,372
2010-12-25 18:02:30+01:00,295,188,344
2010-12-25 18:02:31+01:00,769,188,392
2010-12-25 18:02:32+01:00,482,188,432
2010-12-25 18:02:33+01:00,294,188,417
2010-12-25 18:02:34+01:00,294,188,423
2010-12-25 18:02:35+01:00,294,188,331
2010-12-25 18:02:36+01:00,293,187,356
2010-12-25 18:02:37+01:00,293,187,432
2010-12-25 18:02:38+01:00,293,187,423
2010-12-25 18:02:39+01:00,293,187,431
2010-12-25 18:02:40+01:00,293,187,364
2010-12-25 18:02:41+01:00,293,187,347
2010-12-25 18:02:42+01:00,293,187,398
2010-12-25 18:02:43+01:00,763,187,432
2010-12-25 18:02:44+01:00,480,187,420
2010-12-25 18:02:45+01:00,293,187,412
2010-12-25 18:02:46+01:00,292,187,350
2010-12-25 18:02:47+01:00,294,187,355
2010-12-25 18:02:48+01:00,292,187,425
2010-12-25 18:02:49+01:00,760,187,431
2010-12-25 18:02:50+01:00,480,187,434
2010-12-25 18:02:51+01:00,292,187,369
2010-12-25 18:02:52+01:00,292,187,338
2010-12-25 18:02:53+01:00,292,187,397
2010-12-25 18:02:54+01:00,291,187,428
2010-12-25 18:02:55+01:00,759,187,431
2010-12-25 18:02:56+01:00,481,187,412
2010-12-25 18:02:57+01:00,292,187,339
2010-12-25 18:02:58+01:00,292,187,341
2010-12-25 18:02:59+01:00,292,187,423
2010-12-25 18:03:00+01:00,292,187,434
2010-12-25 18:03:01+01:00,760,187,429
2010-12-25 18:03:02+01:00,481,187,370
2010-12-25 18:03:03+01:00,292,187,344
2010-12-25 18:03:04+01:00,292,187,378
2010-12-25 18:03:05+01:00,292,187,431
2010-12-25 18:03:06+01:00,292,187,426
2010-12-25 18:03:07+01:00,762,187,420
2010-12-25 18:03:08+01:00,480,187,339
2010-12-25 18:03:09+01:00,294,187,345
2010-12-25 18:03:10+01:00,293,187,432
2010-12-25 18:03:11+01:00,293,187,431
2010-12-25 18:03:12+01:00,293,187,435
2010-12-25 18:03:13+01:00,293,187,376
2010-12-25 18:03:14+01:00,293,187,342
2010-12-25 18:03:15+01:00,293,188,393
2010-12-25 18:03:16+01:00,292,187,432
2010-12-25 18:03:17+01:00,293,187,435
2010-12-25 18:03:18+01:00,703,187,422
2010-12-25 18:03:19+01:00,1165,187,329
2010-12-25 18:03:20+01:00,897,187,346
2010-12-25 18:03:21+01:00,398,187,433
2010-12-25 18:03:22+01:00,379,188,430
2010-12-25 18:03:23+01:00,374,188,436
2010-12-25 18:03:24+01:00,372,188,379
2010-12-25 18:03:25+01:00,371,188,348
2010-12-25 18:03:26+01:00,371,188,388
2010-12-25 18:03:27+01:00,371,188,436
2010-12-25 18:03:28+01:00,370,188,433
2010-12-25 18:03:29+01:00,371,188,430
2010-12-25 18:03:30+01:00,371,188,334
2010-12-25 18:03:31+01:00,843,188,357
2010-12-25 18:03:32+01:00,559,188,430
2010-12-25 18:03:33+01:00,370,187,435
2010-12-25 18:03:34+01:00,371,187,427
2010-12-25 18:03:35+01:00,370,187,390
2010-12-25 18:03:36+01:00,370,187,342
2010-12-25 18:03:37+01:00,370,187,390
2010-12-25 18:03:38+01:00,370,187,426
2010-12-25 18:03:39+01:00,370,188,435
2010-12-25 18:03:40+01:00,370,187,429
2010-12-25 18:03:41+01:00,370,187,336
2010-12-25 18:03:42+01:00,370,187,339
2010-12-25 18:03:43+01:00,370,187,432
2010-12-25 18:03:44+01:00,371,187,431
2010-12-25 18:03:45+01:00,370,187,432
2010-12-25 18:03:46+01:00,371,187,381
2010-12-25 18:03:47+01:00,370,187,344
2010-12-25 18:03:48+01:00,369,187,386
2010-12-25 18:03:49+01:00,371,187,429
2010-12-25 18:03:50+01:00,371,187,429
2010-12-25 18:03:51+01:00,370,187,429
2010-12-25 18:03:52+01:00,371,187,334
2010-12-25 18:03:53+01:00,371,187,331
2010-12-25 18:03:54+01:00,370,187,434
2010-12-25 18:03:55+01:00,370,187,429
2010-12-25 18:03:56+01:00,371,187,420
2010-12-25 18:03:57+01:00,371,187,364
2010-12-25 18:03:58+01:00,372,187,345
2010-12-25 18:03:59+01:00,373,187,379
2010-12-25 18:04:00+01:00,373,187,427
2010-12-25 18:04:01+01:00,371,187,429
2010-12-25 18:04:02+01:00,372,188,433
2010-12-25 18:04:03+01:00,371,187,343
2010-12-25 18:04:04+01:00,372,187,325
2010-12-25 18:04:05+01:00,371,188,427
2010-12-25 18:04:06+01:00,373,188,430
2010-12-25 18:04:07+01:00,843,187,429
2010-12-25 18:04:08+01:00,558,187,384
2010-12-25 18:04:09+01:00,372,187,351
2010-12-25 18:04:10+01:00,372,187,382
2010-12-25 18:04:11+01:00,371,187,435
2010-12-25 18:04:12+01:00,371,187,429
2010-12-25 18:04:13+01:00,371,187,429
2010-12-25 18:04:14+01:00,371,187,344
2010-12-25 18:04:15+01:00,372,187,339
2010-12-25 18:04:16+01:00,372,187,424
2010-12-25 18:04:17+01:00,372,187,432
2010-12-25 18:04:18+01:00,371,187,429
2010-12-25 18:04:19+01:00,371,187,395
2010-12-25 18:04:20+01:00,371,187,339
2010-12-25 18:04:21+01:00,371,187,378
2010-12-25 18:04:22+01:00,372,187,425
2010-12-25 18:04:23+01:00,372,187,428
2010-12-25 18:04:24+01:00,372,187,428
2010-12-25 18:04:25+01:00,371,187,344
2010-12-25 18:04:26+01:00,370,187,339
2010-12-25 18:04:27+01:00,372,187,420
2010-12-25 18:04:28+01:00,371,187,428
2010-12-25 18:04:29+01:00,372,187,425
2010-12-25 18:04:30+01:00,371,187,388
2010-12-25 18:04:31+01:00,371,187,338
2010-12-25 18:04:32+01:00,370,187,372
2010-12-25 18:04:33+01:00,371,187,425
2010-12-25 18:04:34+01:00,371,187,433
2010-12-25 18:04:35+01:00,371,187,433
2010-12-25 18:04:36+01:00,371,187,349
2010-12-25 18:04:37+01:00,371,187,341
2010-12-25 18:04:38+01:00,370,187,419
2010-12-25 18:04:39+01:00,371,187,431
2010-12-25 18:04:40+01:00,371,187,426
2010-12-25 18:04:41+01:00,371,187,392
2010-12-25 18:04:42+01:00,371,187,339
2010-12-25 18:04:43+01:00,844,188,357
2010-12-25 18:04:44+01:00,558,188,427
2010-12-25 18:04:45+01:00,371,188,433
2010-12-25 18:04:46+01:00,371,188,436
2010-12-25 18:04:47+01:00,371,188,354
2010-12-25 18:04:48+01:00,371,188,335
2010-12-25 18:04:49+01:00,845,188,417
2010-12-25 18:04:50+01:00,560,188,431
2010-12-25 18:04:51+01:00,371,188,430
2010-12-25 18:04:52+01:00,371,187,401
2010-12-25 18:04:53+01:00,371,187,340
2010-12-25 18:04:54+01:00,372,188,368
2010-12-25 18:04:55+01:00,844,188,430
2010-12-25 18:04:56+01:00,559,188,427
2010-12-25 18:04:57+01:00,372,188,433
2010-12-25 18:04:58+01:00,371,188,340
2010-12-25 18:04:59+01:00,372,188,332
2010-12-25 18:05:00+01:00,372,188,422
2010-12-25 18:05:01+01:00,371,188,436
2010-12-25 18:05:02+01:00,371,188,428
2010-12-25 18:05:03+01:00,371,188,394
2010-12-25 18:05:04+01:00,372,188,343
2010-12-25 18:05:05+01:00,372,188,372
2010-12-25 18:05:06+01:00,371,188,430
2010-12-25 18:05:07+01:00,372,188,436
2010-12-25 18:05:08+01:00,371,188,430
2010-12-25 18:05:09+01:00,371,188,348
2010-12-25 18:05:10+01:00,371,188,346
2010-12-25 18:05:11+01:00,371,188,424
2010-12-25 18:05:12+01:00,371,188,430
2010-12-25 18:05:13+01:00,370,188,430
2010-12-25 18:05:14+01:00,371,188,396
2010-12-25 18:05:15+01:00,370,188,331
2010-12-25 18:05:16+01:00,371,188,362
2010-12-25 18:05:17+01:00,371,188,435
2010-12-25 18:05:18+01:00,370,187,429
2010-12-25 18:05:19+01:00,370,188,415
2010-12-25 18:05:20+01:00,370,188,345
2010-12-25 18:05:21+01:00,370,188,337
2010-12-25 18:05:22+01:00,370,188,396
2010-12-25 18:05:23+01:00,369,188,424
2010-12-25 18:05:24+01:00,370,188,429
2010-12-25 18:05:25+01:00,369,188,404
2010-12-25 18:05:26+01:00,369,188,337
2010-12-25 18:05:27+01:00,369,188,359
2010-12-25 18:05:28+01:00,369,188,426
2010-12-25 18:05:29+01:00,369,188,432
2010-12-25 18:05:30+01:00,369,188,423
2010-12-25 18:05:31+01:00,481,187,347
2010-12-25 18:05:32+01:00,1184,188,337
2010-12-25 18:05:33+01:00,1137,187,414
2010-12-25 18:05:34+01:00,1068,187,432
2010-12-25 18:05:35+01:00,620,187,425
2010-12-25 18:05:36+01:00,540,187,400
2010-12-25 18:05:37+01:00,1131,187,344
2010-12-25 18:05:38+01:00,587,187,371
2010-12-25 18:05:39+01:00,528,187,430
2010-12-25 18:05:40+01:00,525,187,421
2010-12-25 18:05:41+01:00,524,187,432
2010-12-25 18:05:42+01:00,524,187,349
2010-12-25 18:05:43+01:00,523,187,341
2010-12-25 18:05:44+01:00,522,187,422
2010-12-25 18:05:45+01:00,521,187,428
2010-12-25 18:05:46+01:00,520,188,431
2010-12-25 18:05:47+01:00,520,187,397
2010-12-25 18:05:48+01:00,518,187,347
2010-12-25 18:05:49+01:00,517,187,375
2010-12-25 18:05:50+01:00,515,187,430
2010-12-25 18:05:51+01:00,514,187,425
2010-12-25 18:05:52+01:00,512,187,425
2010-12-25 18:05:53+01:00,510,187,347
2010-12-25 18:05:54+01:00,509,187,358
2010-12-25 18:05:55+01:00,508,187,417
2010-12-25 18:05:56+01:00,507,187,417
2010-12-25 18:05:57+01:00,508,188,420
2010-12-25 18:05:58+01:00,508,188,386
2010-12-25 18:05:59+01:00,508,188,342
2010-12-25 18:06:00+01:00,508,187,372
2010-12-25 18:06:01+01:00,508,188,423
2010-12-25 18:06:02+01:00,507,187,426
2010-12-25 18:06:03+01:00,507,187,414
2010-12-25 18:06:04+01:00,507,187,347
2010-12-25 18:06:05+01:00,506,187,344
