Timestamp,P1,P2,P3
2010-12-15 18:00:00+01:00,358,498,574
2010-12-15 18:00:01+01:00,357,498,575
2010-12-15 18:00:02+01:00,357,499,579
2010-12-15 18:00:03+01:00,357,498,574
2010-12-15 18:00:04+01:00,357,498,576
2010-12-15 18:00:05+01:00,341,498,574
2010-12-15 18:00:06+01:00,332,498,573
2010-12-15 18:00:07+01:00,332,498,575
2010-12-15 18:00:08+01:00,332,498,574
2010-12-15 18:00:09+01:00,331,498,576
2010-12-15 18:00:10+01:00,332,498,575
2010-12-15 18:00:11+01:00,331,498,575
2010-12-15 18:00:12+01:00,332,498,574
2010-12-15 18:00:13+01:00,332,498,575
2010-12-15 18:00:14+01:00,332,498,575
2010-12-15 18:00:15+01:00,332,498,579
2010-12-15 18:00:16+01:00,332,498,574
2010-12-15 18:00:17+01:00,332,498,576
2010-12-15 18:00:18+01:00,332,499,576
2010-12-15 18:00:19+01:00,332,499,575
2010-12-15 18:00:20+01:00,332,499,574
2010-12-15 18:00:21+01:00,332,499,574
2010-12-15 18:00:22+01:00,332,499,574
2010-12-15 18:00:23+01:00,333,499,575
2010-12-15 18:00:24+01:00,332,498,576
2010-12-15 18:00:25+01:00,333,499,575
2010-12-15 18:00:26+01:00,332,499,574
2010-12-15 18:00:27+01:00,332,498,574
2010-12-15 18:00:28+01:00,332,498,575
2010-12-15 18:00:29+01:00,332,498,575
2010-12-15 18:00:30+01:00,332,498,574
2010-12-15 18:00:31+01:00,332,499,575
2010-12-15 18:00:32+01:00,332,499,574
2010-12-15 18:00:33+01:00,332,499,576
2010-12-15 18:00:34+01:00,332,499,576
2010-12-15 18:00:35+01:00,332,499,578
2010-12-15 18:00:36+01:00,332,499,576
2010-12-15 18:00:37+01:00,332,498,575
2010-12-15 18:00:38+01:00,332,499,574
2010-12-15 18:00:39+01:00,332,498,576
2010-12-15 18:00:40+01:00,332,498,576
2010-12-15 18:00:41+01:00,332,498,575
2010-12-15 18:00:42+01:00,332,498,575
2010-12-15 18:00:43+01:00,332,498,575
2010-12-15 18:00:44+01:00,333,499,572
2010-12-15 18:00:45+01:00,332,499,578
2010-12-15 18:00:46+01:00,332,498,580
2010-12-15 18:00:47+01:00,332,499,575
2010-12-15 18:00:48+01:00,333,499,574
2010-12-15 18:00:49+01:00,332,499,574
2010-12-15 18:00:50+01:00,333,498,574
2010-12-15 18:00:51+01:00,333,498,574
2010-12-15 18:00:52+01:00,332,499,574
2010-12-15 18:00:53+01:00,333,499,576
2010-12-15 18:00:54+01:00,332,498,574
2010-12-15 18:00:55+01:00,332,499,574
2010-12-15 18:00:56+01:00,332,498,575
2010-12-15 18:00:57+01:00,332,498,574
2010-12-15 18:00:58+01:00,333,499,574
2010-12-15 18:00:59+01:00,332,498,576
2010-12-15 18:01:00+01:00,332,499,575
2010-12-15 18:01:01+01:00,333,500,574
2010-12-15 18:01:02+01:00,333,500,576
2010-12-15 18:01:03+01:00,334,500,576
2010-12-15 18:01:04+01:00,334,501,576
2010-12-15 18:01:05+01:00,333,500,577
2010-12-15 18:01:06+01:00,334,501,575
2010-12-15 18:01:07+01:00,334,501,575
2010-12-15 18:01:08+01:00,335,501,576
