Timestamp,P1,P2,P3
2010-12-15 12:00:00+01:00,103,169,44
2010-12-15 12:00:01+01:00,103,174,44
2010-12-15 12:00:02+01:00,74,81,60
2010-12-15 12:00:03+01:00,74,81,60
2010-12-15 12:00:04+01:00,74,81,60
2010-12-15 12:00:05+01:00,74,86,60
2010-12-15 12:00:06+01:00,74,87,59
2010-12-15 12:00:07+01:00,74,86,60
2010-12-15 12:00:08+01:00,74,85,60
2010-12-15 12:00:09+01:00,74,80,60
2010-12-15 12:00:10+01:00,74,80,60
2010-12-15 12:00:11+01:00,74,80,60
2010-12-15 12:00:12+01:00,74,80,59
2010-12-15 12:00:13+01:00,74,80,59
2010-12-15 12:00:14+01:00,74,85,59
2010-12-15 12:00:15+01:00,74,86,59
2010-12-15 12:00:16+01:00,74,86,59
2010-12-15 12:00:17+01:00,74,87,59
2010-12-15 12:00:18+01:00,74,87,59
2010-12-15 12:00:19+01:00,74,82,59
2010-12-15 12:00:20+01:00,74,81,60
2010-12-15 12:00:21+01:00,74,80,59
2010-12-15 12:00:22+01:00,74,81,59
2010-12-15 12:00:23+01:00,74,85,59
2010-12-15 12:00:24+01:00,74,86,59
2010-12-15 12:00:25+01:00,74,85,59
2010-12-15 12:00:26+01:00,74,83,59
2010-12-15 12:00:27+01:00,74,80,59
2010-12-15 12:00:28+01:00,74,85,59
2010-12-15 12:00:29+01:00,74,85,59
2010-12-15 12:00:30+01:00,73,86,59
2010-12-15 12:00:31+01:00,74,87,59
2010-12-15 12:00:32+01:00,74,85,59
2010-12-15 12:00:33+01:00,74,85,59
2010-12-15 12:00:34+01:00,74,85,59
2010-12-15 12:00:35+01:00,74,85,59
2010-12-15 12:00:36+01:00,74,85,59
2010-12-15 12:00:37+01:00,74,85,59
2010-12-15 12:00:38+01:00,73,85,59
2010-12-15 12:00:39+01:00,74,85,59
2010-12-15 12:00:40+01:00,74,81,60
2010-12-15 12:00:41+01:00,74,79,59
2010-12-15 12:00:42+01:00,74,84,59
2010-12-15 12:00:43+01:00,74,85,59
2010-12-15 12:00:44+01:00,74,79,59
2010-12-15 12:00:45+01:00,74,79,59
2010-12-15 12:00:46+01:00,74,79,59
2010-12-15 12:00:47+01:00,74,79,59
2010-12-15 12:00:48+01:00,74,80,59
2010-12-15 12:00:49+01:00,74,81,59
2010-12-15 12:00:50+01:00,74,81,59
2010-12-15 12:00:51+01:00,74,81,59
2010-12-15 12:00:52+01:00,74,81,59
2010-12-15 12:00:53+01:00,74,80,60
2010-12-15 12:00:54+01:00,74,80,59
2010-12-15 12:00:55+01:00,74,80,59
2010-12-15 12:00:56+01:00,74,84,59
2010-12-15 12:00:57+01:00,74,85,59
2010-12-15 12:00:58+01:00,74,81,59
2010-12-15 12:00:59+01:00,74,81,59
2010-12-15 12:01:00+01:00,74,81,59
2010-12-15 12:01:01+01:00,74,81,59
2010-12-15 12:01:02+01:00,74,80,59
2010-12-15 12:01:03+01:00,74,81,59
2010-12-15 12:01:04+01:00,74,81,59
2010-12-15 12:01:05+01:00,74,81,59
2010-12-15 12:01:06+01:00,74,80,59
2010-12-15 12:01:07+01:00,74,80,59
2010-12-15 12:01:08+01:00,74,80,59
2010-12-15 12:01:09+01:00,74,80,59
2010-12-15 12:01:10+01:00,74,84,59
2010-12-15 12:01:11+01:00,74,85,59
2010-12-15 12:01:12+01:00,73,85,59
2010-12-15 12:01:13+01:00,74,86,59
2010-12-15 12:01:14+01:00,74,86,59
2010-12-15 12:01:15+01:00,74,86,59
2010-12-15 12:01:16+01:00,74,87,59
2010-12-15 12:01:17+01:00,74,85,59
2010-12-15 12:01:18+01:00,74,87,59
2010-12-15 12:01:19+01:00,74,87,59
2010-12-15 12:01:20+01:00,74,87,59
2010-12-15 12:01:21+01:00,74,87,59
2010-12-15 12:01:22+01:00,74,83,59
2010-12-15 12:01:23+01:00,74,80,59
2010-12-15 12:01:24+01:00,74,84,59
2010-12-15 12:01:25+01:00,74,86,60
2010-12-15 12:01:26+01:00,74,86,59
2010-12-15 12:01:27+01:00,74,85,60
2010-12-15 12:01:28+01:00,74,86,59
2010-12-15 12:01:29+01:00,74,86,60
2010-12-15 12:01:30+01:00,74,86,60
2010-12-15 12:01:31+01:00,74,86,60
2010-12-15 12:01:32+01:00,74,87,60
2010-12-15 12:01:33+01:00,74,85,60
2010-12-15 12:01:34+01:00,74,86,60
2010-12-15 12:01:35+01:00,74,85,59
2010-12-15 12:01:36+01:00,74,83,59
2010-12-15 12:01:37+01:00,74,79,59
2010-12-15 12:01:38+01:00,74,83,59
2010-12-15 12:01:39+01:00,74,85,59
2010-12-15 12:01:40+01:00,74,80,60
2010-12-15 12:01:41+01:00,74,79,59
2010-12-15 12:01:42+01:00,74,79,59
2010-12-15 12:01:43+01:00,74,82,60
2010-12-15 12:01:44+01:00,74,86,59
2010-12-15 12:01:45+01:00,74,85,60
2010-12-15 12:01:46+01:00,74,86,60
2010-12-15 12:01:47+01:00,74,81,60
2010-12-15 12:01:48+01:00,74,80,60
2010-12-15 12:01:49+01:00,74,80,60
2010-12-15 12:01:50+01:00,74,81,60
2010-12-15 12:01:51+01:00,75,81,60
2010-12-15 12:01:52+01:00,74,84,60
2010-12-15 12:01:53+01:00,74,87,59
2010-12-15 12:01:54+01:00,74,81,60
2010-12-15 12:01:55+01:00,74,80,59
2010-12-15 12:01:56+01:00,74,80,59
2010-12-15 12:01:57+01:00,74,82,59
2010-12-15 12:01:58+01:00,74,86,59
2010-12-15 12:01:59+01:00,74,86,59
2010-12-15 12:02:00+01:00,74,87,59
2010-12-15 12:02:01+01:00,74,87,59
2010-12-15 12:02:02+01:00,74,87,60
2010-12-15 12:02:03+01:00,74,87,60
2010-12-15 12:02:04+01:00,75,85,60
2010-12-15 12:02:05+01:00,75,81,60
2010-12-15 12:02:06+01:00,75,83,60
2010-12-15 12:02:07+01:00,75,86,60
2010-12-15 12:02:08+01:00,75,82,60
2010-12-15 12:02:09+01:00,75,80,60
2010-12-15 12:02:10+01:00,75,80,60
2010-12-15 12:02:11+01:00,75,81,60
2010-12-15 12:02:12+01:00,75,86,60
2010-12-15 12:02:13+01:00,75,86,60
2010-12-15 12:02:14+01:00,75,86,60
2010-12-15 12:02:15+01:00,75,82,60
2010-12-15 12:02:16+01:00,75,81,60
2010-12-15 12:02:17+01:00,75,80,60
2010-12-15 12:02:18+01:00,75,80,60
2010-12-15 12:02:19+01:00,75,81,60
2010-12-15 12:02:20+01:00,75,84,60
2010-12-15 12:02:21+01:00,74,87,60
2010-12-15 12:02:22+01:00,74,87,60
2010-12-15 12:02:23+01:00,74,86,60
2010-12-15 12:02:24+01:00,74,86,60
2010-12-15 12:02:25+01:00,75,86,60
2010-12-15 12:02:26+01:00,74,86,60
2010-12-15 12:02:27+01:00,74,86,60
2010-12-15 12:02:28+01:00,74,86,60
2010-12-15 12:02:29+01:00,75,86,60
2010-12-15 12:02:30+01:00,75,86,60
2010-12-15 12:02:31+01:00,75,86,60
2010-12-15 12:02:32+01:00,75,86,60
2010-12-15 12:02:33+01:00,75,81,60
2010-12-15 12:02:34+01:00,75,82,60
2010-12-15 12:02:35+01:00,74,85,59
2010-12-15 12:02:36+01:00,74,82,59
2010-12-15 12:02:37+01:00,74,79,59
2010-12-15 12:02:38+01:00,74,79,59
2010-12-15 12:02:39+01:00,74,79,59
2010-12-15 12:02:40+01:00,74,79,59
2010-12-15 12:02:41+01:00,74,79,59
2010-12-15 12:02:42+01:00,74,79,59
2010-12-15 12:02:43+01:00,74,83,59
2010-12-15 12:02:44+01:00,74,85,59
2010-12-15 12:02:45+01:00,74,85,59
2010-12-15 12:02:46+01:00,74,85,59
2010-12-15 12:02:47+01:00,73,80,59
2010-12-15 12:02:48+01:00,74,83,59
2010-12-15 12:02:49+01:00,74,86,59
2010-12-15 12:02:50+01:00,73,83,59
2010-12-15 12:02:51+01:00,74,80,59
2010-12-15 12:02:52+01:00,74,80,59
2010-12-15 12:02:53+01:00,73,80,59
2010-12-15 12:02:54+01:00,74,85,59
2010-12-15 12:02:55+01:00,73,85,59
2010-12-15 12:02:56+01:00,73,85,59
2010-12-15 12:02:57+01:00,73,85,59
2010-12-15 12:02:58+01:00,73,86,59
2010-12-15 12:02:59+01:00,73,85,59
2010-12-15 12:03:00+01:00,73,86,59
2010-12-15 12:03:01+01:00,73,81,59
2010-12-15 12:03:02+01:00,74,82,59
2010-12-15 12:03:03+01:00,74,87,59
2010-12-15 12:03:04+01:00,74,87,59
2010-12-15 12:03:05+01:00,74,86,59
