Timestamp,P1,P2,P3
2010-12-19 00:00:00+01:00,233,302,210
2010-12-19 00:00:01+01:00,233,295,210
2010-12-19 00:00:02+01:00,234,293,210
2010-12-19 00:00:03+01:00,236,296,210
2010-12-19 00:00:04+01:00,233,306,210
2010-12-19 00:00:05+01:00,233,317,210
2010-12-19 00:00:06+01:00,239,308,210
2010-12-19 00:00:07+01:00,244,300,210
2010-12-19 00:00:08+01:00,233,293,210
2010-12-19 00:00:09+01:00,234,289,210
2010-12-19 00:00:10+01:00,233,286,210
2010-12-19 00:00:11+01:00,233,287,211
2010-12-19 00:00:12+01:00,233,287,211
2010-12-19 00:00:13+01:00,233,287,211
2010-12-19 00:00:14+01:00,233,288,211
2010-12-19 00:00:15+01:00,233,289,211
2010-12-19 00:00:16+01:00,233,290,211
2010-12-19 00:00:17+01:00,238,290,211
2010-12-19 00:00:18+01:00,233,290,210
2010-12-19 00:00:19+01:00,233,290,210
2010-12-19 00:00:20+01:00,238,290,210
2010-12-19 00:00:21+01:00,237,290,210
2010-12-19 00:00:22+01:00,233,290,210
2010-12-19 00:00:23+01:00,234,290,210
2010-12-19 00:00:24+01:00,233,290,210
2010-12-19 00:00:25+01:00,233,290,210
2010-12-19 00:00:26+01:00,233,290,210
2010-12-19 00:00:27+01:00,241,290,211
2010-12-19 00:00:28+01:00,233,291,210
2010-12-19 00:00:29+01:00,234,290,210
2010-12-19 00:00:30+01:00,233,290,211
2010-12-19 00:00:31+01:00,233,289,211
2010-12-19 00:00:32+01:00,233,290,306
2010-12-19 00:00:33+01:00,233,290,347
2010-12-19 00:00:34+01:00,237,290,323
2010-12-19 00:00:35+01:00,237,289,314
2010-12-19 00:00:36+01:00,234,289,314
2010-12-19 00:00:37+01:00,233,289,313
2010-12-19 00:00:38+01:00,234,287,312
2010-12-19 00:00:39+01:00,235,283,313
2010-12-19 00:00:40+01:00,232,283,311
2010-12-19 00:00:41+01:00,233,284,308
2010-12-19 00:00:42+01:00,233,291,310
2010-12-19 00:00:43+01:00,233,293,310
2010-12-19 00:00:44+01:00,233,294,310
2010-12-19 00:00:45+01:00,233,292,312
2010-12-19 00:00:46+01:00,233,291,311
2010-12-19 00:00:47+01:00,241,290,312
2010-12-19 00:00:48+01:00,237,290,313
2010-12-19 00:00:49+01:00,239,290,313
2010-12-19 00:00:50+01:00,233,290,314
2010-12-19 00:00:51+01:00,233,290,314
2010-12-19 00:00:52+01:00,232,290,315
