Timestamp,P1,P2,P3
2010-12-25 12:00:00+01:00,83,126,216
2010-12-25 12:00:01+01:00,83,127,217
2010-12-25 12:00:02+01:00,83,126,217
2010-12-25 12:00:03+01:00,83,127,217
2010-12-25 12:00:04+01:00,83,126,218
2010-12-25 12:00:05+01:00,83,126,221
2010-12-25 12:00:06+01:00,83,127,219
2010-12-25 12:00:07+01:00,83,126,216
2010-12-25 12:00:08+01:00,83,126,216
2010-12-25 12:00:09+01:00,83,127,216
2010-12-25 12:00:10+01:00,83,126,216
2010-12-25 12:00:11+01:00,83,126,216
2010-12-25 12:00:12+01:00,83,126,216
2010-12-25 12:00:13+01:00,83,126,216
2010-12-25 12:00:14+01:00,83,126,216
2010-12-25 12:00:15+01:00,83,126,216
2010-12-25 12:00:16+01:00,83,126,216
2010-12-25 12:00:17+01:00,83,126,217
2010-12-25 12:00:18+01:00,84,126,218
2010-12-25 12:00:19+01:00,84,126,222
2010-12-25 12:00:20+01:00,83,126,219
2010-12-25 12:00:21+01:00,83,126,216
2010-12-25 12:00:22+01:00,83,126,217
2010-12-25 12:00:23+01:00,83,126,216
2010-12-25 12:00:24+01:00,83,126,222
2010-12-25 12:00:25+01:00,84,126,222
2010-12-25 12:00:26+01:00,84,126,222
2010-12-25 12:00:27+01:00,303,797,57
2010-12-25 12:00:28+01:00,303,794,56
2010-12-25 12:00:29+01:00,303,774,57
2010-12-25 12:00:30+01:00,304,785,57
2010-12-25 12:00:31+01:00,304,796,56
2010-12-25 12:00:32+01:00,305,799,56
2010-12-25 12:00:33+01:00,304,799,56
2010-12-25 12:00:34+01:00,304,799,57
2010-12-25 12:00:35+01:00,304,798,56
2010-12-25 12:00:36+01:00,304,797,56
2010-12-25 12:00:37+01:00,304,798,56
2010-12-25 12:00:38+01:00,304,799,56
2010-12-25 12:00:39+01:00,304,799,56
2010-12-25 12:00:40+01:00,303,797,56
2010-12-25 12:00:41+01:00,304,799,56
2010-12-25 12:00:42+01:00,304,798,56
2010-12-25 12:00:43+01:00,304,798,57
2010-12-25 12:00:44+01:00,304,800,57
2010-12-25 12:00:45+01:00,304,798,56
2010-12-25 12:00:46+01:00,305,797,56
2010-12-25 12:00:47+01:00,305,798,56
2010-12-25 12:00:48+01:00,304,798,56
2010-12-25 12:00:49+01:00,305,799,56
2010-12-25 12:00:50+01:00,304,798,56
2010-12-25 12:00:51+01:00,304,799,56
2010-12-25 12:00:52+01:00,304,798,56
2010-12-25 12:00:53+01:00,304,798,56
2010-12-25 12:00:54+01:00,304,798,56
2010-12-25 12:00:55+01:00,305,797,56
2010-12-25 12:00:56+01:00,304,797,56
2010-12-25 12:00:57+01:00,304,798,57
2010-12-25 12:00:58+01:00,304,797,57
2010-12-25 12:00:59+01:00,304,799,56
2010-12-25 12:01:00+01:00,304,814,56
2010-12-25 12:01:01+01:00,304,815,56
2010-12-25 12:01:02+01:00,304,815,56
2010-12-25 12:01:03+01:00,304,815,56
2010-12-25 12:01:04+01:00,304,815,56
2010-12-25 12:01:05+01:00,304,814,56
2010-12-25 12:01:06+01:00,304,815,56
2010-12-25 12:01:07+01:00,304,814,56
2010-12-25 12:01:08+01:00,305,802,56
2010-12-25 12:01:09+01:00,304,798,56
2010-12-25 12:01:10+01:00,304,798,56
2010-12-25 12:01:11+01:00,305,798,57
2010-12-25 12:01:12+01:00,305,798,57
2010-12-25 12:01:13+01:00,305,798,57
2010-12-25 12:01:14+01:00,305,798,57
2010-12-25 12:01:15+01:00,305,799,57
2010-12-25 12:01:16+01:00,304,796,57
2010-12-25 12:01:17+01:00,305,801,56
2010-12-25 12:01:18+01:00,305,799,56
2010-12-25 12:01:19+01:00,304,800,56
2010-12-25 12:01:20+01:00,304,799,56
2010-12-25 12:01:21+01:00,304,799,56
2010-12-25 12:01:22+01:00,304,798,56
2010-12-25 12:01:23+01:00,304,797,56
2010-12-25 12:01:24+01:00,304,795,57
2010-12-25 12:01:25+01:00,304,799,57
