Timestamp;Einstrahlung;P_TOTAL
2021-06-17 12:00:00;1036.75;6824.4372
2021-06-17 12:00:01;1036.0;6824.9684
2021-06-17 12:00:02;1036.1;6756.968500000001
2021-06-17 12:00:03;1035.6;6798.3002
2021-06-17 12:00:04;1035.85;6899.8877999999995
2021-06-17 12:00:05;1036.65;6821.7813
2021-06-17 12:00:06;1036.7001;6821.7813
2021-06-17 12:00:07;1037.15;6846.218699999999
2021-06-17 12:00:08;1037.5;6927.4997
2021-06-17 12:00:09;;
2021-06-17 12:00:10;1036.45;6741.505999999999
2021-06-17 12:00:11;1036.75;6771.825
2021-06-17 12:00:12;1036.75;6823.9064
2021-06-17 12:00:13;1037.4;6824.4372
2021-06-17 12:00:14;1036.9501;6756.9689
2021-06-17 12:00:15;1037.25;6760.875
2021-06-17 12:00:16;1037.65;6888.6003
2021-06-17 12:00:17;1036.6;6821.7814
2021-06-17 12:00:18;1037.25;6822.843699999999
2021-06-17 12:00:19;1036.65;6859.499900000001
2021-06-17 12:00:20;1037.9;6920.062400000001
2021-06-17 12:00:21;;
2021-06-17 12:00:22;1037.5;6750.7312999999995
2021-06-17 12:00:23;1038.0;6694.162499999999
2021-06-17 12:00:24;1036.0;6821.7814
2021-06-17 12:00:25;1037.6;6823.374900000001
2021-06-17 12:00:26;1038.45;6773.4375
2021-06-17 12:00:27;1037.9;6798.3
2021-06-17 12:00:28;1039.2;6868.7124
2021-06-17 12:00:29;1038.9;6823.374900000001
2021-06-17 12:00:30;1037.7001;6824.968699999999
2021-06-17 12:00:31;;
2021-06-17 12:00:32;1037.7001;6841.968699999999
2021-06-17 12:00:33;1039.1;6923.7816
2021-06-17 12:00:34;1038.9501;6802.544099999999
2021-06-17 12:00:35;1038.45;6692.6062
2021-06-17 12:00:36;1040.35;6774.4621
2021-06-17 12:00:37;1039.65;6823.3749
2021-06-17 12:00:38;1040.0;6778.7501
2021-06-17 12:00:39;1040.15;6797.224899999999
2021-06-17 12:00:40;1040.5;6862.2628
2021-06-17 12:00:41;1040.45;6822.8437
2021-06-17 12:00:42;;
2021-06-17 12:00:43;1041.95;6823.9061
2021-06-17 12:00:44;;
2021-06-17 12:00:45;1041.6;6853.0494
2021-06-17 12:00:46;1041.65;6785.486999999999
2021-06-17 12:00:47;1041.35;6743.1561
2021-06-17 12:00:48;1041.4;6824.9689
2021-06-17 12:00:49;1041.9;6823.374900000001
2021-06-17 12:00:50;1042.15;6775.0312
2021-06-17 12:00:51;;
2021-06-17 12:00:52;1041.5;6795.6127
2021-06-17 12:00:53;1041.7001;6885.9125
2021-06-17 12:00:54;;
2021-06-17 12:00:55;1041.4;6822.843699999999
2021-06-17 12:00:56;1040.5;6857.375100000001
2021-06-17 12:00:57;1041.25;6921.6564
2021-06-17 12:00:58;1041.1;6785.406199999999
2021-06-17 12:00:59;1041.65;6774.4436
2021-06-17 12:01:00;1041.1;6822.8439
2021-06-17 12:01:01;;
2021-06-17 12:01:02;1040.85;6823.3752
2021-06-17 12:01:03;1041.35;6760.6874
2021-06-17 12:01:04;1041.5;6796.150299999999
2021-06-17 12:01:05;1042.85;6878.3881
2021-06-17 12:01:06;1042.5;6883.9251
2021-06-17 12:01:07;1042.7001;6823.3752
2021-06-17 12:01:08;1043.4;6840.9064
2021-06-17 12:01:09;1042.5;6872.4682
2021-06-17 12:01:10;1043.45;6854.9751
2021-06-17 12:01:11;;
2021-06-17 12:01:12;1043.1;6823.9064
2021-06-17 12:01:13;1042.4;6854.7377
2021-06-17 12:01:14;1042.1;6853.6749
2021-06-17 12:01:15;1042.9;6779.6381
2021-06-17 12:01:16;1043.35;6825.7876
2021-06-17 12:01:17;1041.1;6894.9
2021-06-17 12:01:18;1043.75;6853.6627
2021-06-17 12:01:19;1043.15;6854.206400000001
2021-06-17 12:01:20;1043.25;6868.725
2021-06-17 12:01:21;;
2021-06-17 12:01:22;1042.7001;6958.1564
2021-06-17 12:01:23;1041.5;6846.2125
2021-06-17 12:01:24;1041.5;6824.4377
2021-06-17 12:01:25;;
2021-06-17 12:01:26;1041.7001;6823.3752
2021-06-17 12:01:27;1041.5;6756.9687
2021-06-17 12:01:28;1043.0;6807.4379
2021-06-17 12:01:29;1043.5;6916.7065
2021-06-17 12:01:30;1043.6;6853.669100000001
2021-06-17 12:01:31;;
2021-06-17 12:01:32;1044.25;6854.206400000001
2021-06-17 12:01:33;1044.15;6887.1378
2021-06-17 12:01:34;1044.85;6981.500300000001
2021-06-17 12:01:35;1045.4;6822.168900000001
2021-06-17 12:01:36;1045.25;6742.6186
2021-06-17 12:01:37;1044.95;6882.8502
2021-06-17 12:01:38;1043.7001;6883.9254
2021-06-17 12:01:39;1045.6;6793.331700000001
2021-06-17 12:01:40;1044.9;6825.2501
2021-06-17 12:01:41;;
2021-06-17 12:01:42;1043.7001;6871.4
2021-06-17 12:01:43;1045.2;6904.187900000001
2021-06-17 12:01:44;1045.4;6904.1877
2021-06-17 12:01:45;1046.2;6943.963000000001
2021-06-17 12:01:46;1046.9;6956.5689
2021-06-17 12:01:47;1046.45;6796.0689999999995
2021-06-17 12:01:48;1046.2;6904.7253
2021-06-17 12:01:49;1045.95;6904.187900000001
2021-06-17 12:01:50;1045.75;6905.262900000001
2021-06-17 12:01:51;;
2021-06-17 12:01:52;1046.4;6841.8377
2021-06-17 12:01:53;1046.45;6858.962799999999
2021-06-17 12:01:54;1046.7001;6961.481599999999
2021-06-17 12:01:55;1046.15;6904.188
2021-06-17 12:01:56;;
2021-06-17 12:01:57;1046.65;6937.5126
2021-06-17 12:01:58;1047.65;6900.8751
2021-06-17 12:01:59;1047.2;6846.993700000001
2021-06-17 12:02:00;1047.7001;6854.2003
2021-06-17 12:02:01;;
2021-06-17 12:02:02;1047.0;6903.6504
2021-06-17 12:02:03;1046.7001;6904.1879
2021-06-17 12:02:04;1046.1;6836.462600000001
2021-06-17 12:02:05;1046.85;6858.3938
2021-06-17 12:02:06;1045.9;6945.724999999999
2021-06-17 12:02:07;1045.45;6904.1879
2021-06-17 12:02:08;1045.65;6902.0381
2021-06-17 12:02:09;1046.25;6959.549999999999
2021-06-17 12:02:10;1045.0;7000.400500000001
2021-06-17 12:02:11;1044.7001;6820.0378
2021-06-17 12:02:12;1044.35;6747.3125
2021-06-17 12:02:13;;
2021-06-17 12:02:14;1044.6;6903.6504
2021-06-17 12:02:15;1045.45;6903.6504
2021-06-17 12:02:16;1045.35;6855.812800000001
2021-06-17 12:02:17;1044.45;6824.706400000001
2021-06-17 12:02:18;1045.25;6928.9688
2021-06-17 12:02:19;1044.35;6903.113
2021-06-17 12:02:20;1045.0;6903.6504
2021-06-17 12:02:21;1043.7001;6920.313
2021-06-17 12:02:22;1044.4;6989.1126
2021-06-17 12:02:23;1044.35;6883.8877999999995
2021-06-17 12:02:24;;
2021-06-17 12:02:25;1044.85;6744.2063
2021-06-17 12:02:26;1045.0;6852.6068000000005
2021-06-17 12:02:27;;
2021-06-17 12:02:28;1043.75;6840.6193
2021-06-17 12:02:29;1042.25;6824.706400000001
2021-06-17 12:02:30;1042.45;6901.7997000000005
2021-06-17 12:02:31;1043.35;6903.113
2021-06-17 12:02:32;1042.75;6882.3131
2021-06-17 12:02:33;1043.45;6883.3817
2021-06-17 12:02:34;1042.35;6949.3809
2021-06-17 12:02:35;;
2021-06-17 12:02:36;1042.45;6828.4938
2021-06-17 12:02:37;1042.45;6748.4816
2021-06-17 12:02:38;1042.75;6852.612800000001
2021-06-17 12:02:39;1042.6;6882.844300000001
2021-06-17 12:02:40;1041.85;6832.9875
2021-06-17 12:02:41;1041.2;6776.6687
2021-06-17 12:02:42;1041.4;6876.0621
2021-06-17 12:02:43;1041.35;6883.9254
2021-06-17 12:02:44;1042.15;6884.9943
2021-06-17 12:02:45;;
2021-06-17 12:02:46;1042.7001;6884.4627
2021-06-17 12:02:47;1042.0;6865.6247
2021-06-17 12:02:48;;
2021-06-17 12:02:49;1042.85;6831.8746
2021-06-17 12:02:50;1042.75;6885.000300000001
2021-06-17 12:02:51;1042.25;6904.188
2021-06-17 12:02:52;1043.0;6854.4563
2021-06-17 12:02:53;1042.95;6799.3753
2021-06-17 12:02:54;1042.7001;6931.7189
2021-06-17 12:02:55;;
2021-06-17 12:02:56;1042.5;6904.188
2021-06-17 12:02:57;1041.7001;6904.188
2021-06-17 12:02:58;1041.85;6935.3629
2021-06-17 12:02:59;1042.5;6988.037600000001
2021-06-17 12:03:00;1042.25;6889.7125
2021-06-17 12:03:01;1041.9;6903.175
2021-06-17 12:03:02;1041.65;6940.7375
2021-06-17 12:03:03;1041.85;6930.156199999999
2021-06-17 12:03:04;1042.5;6927.9502
2021-06-17 12:03:05;;
2021-06-17 12:03:06;1042.0;6985.1874
2021-06-17 12:03:07;1041.7001;6827.0315
2021-06-17 12:03:08;1041.35;6880.3437
2021-06-17 12:03:09;1041.75;6880.3437
2021-06-17 12:03:10;1041.4;6900.337299999999
2021-06-17 12:03:11;1041.4;6834.2064
2021-06-17 12:03:12;1040.75;6883.6
2021-06-17 12:03:13;1040.9;7005.775299999999
2021-06-17 12:03:14;1040.4;6901.4061
2021-06-17 12:03:15;1041.0;6900.337600000001
2021-06-17 12:03:16;;
2021-06-17 12:03:17;1040.85;6945.2189
2021-06-17 12:03:18;1041.45;6921.6188
2021-06-17 12:03:19;;
2021-06-17 12:03:20;1040.6;6819.8559000000005
2021-06-17 12:03:21;1040.45;6899.8063
2021-06-17 12:03:22;1040.35;6899.8127
2021-06-17 12:03:23;1039.45;6806.4
2021-06-17 12:03:24;1039.45;6884.037899999999
2021-06-17 12:03:25;1038.85;6998.2499
2021-06-17 12:03:26;;
2021-06-17 12:03:27;1039.5;6930.6875
2021-06-17 12:03:28;1039.1;6901.931500000001
2021-06-17 12:03:29;1038.6;6941.0124
2021-06-17 12:03:30;1038.9;6870.9434
2021-06-17 12:03:31;1038.6;6811.0373
2021-06-17 12:03:32;1039.1;6818.2748
2021-06-17 12:03:33;1039.6;6899.8124
2021-06-17 12:03:34;1038.6;6893.5252
2021-06-17 12:03:35;;
2021-06-17 12:03:36;1038.9501;6821.2375
2021-06-17 12:03:37;1039.7001;6917.625599999999
2021-06-17 12:03:38;1038.9501;7012.7628
2021-06-17 12:03:39;1038.75;6930.6877
2021-06-17 12:03:40;1039.85;6900.337600000001
2021-06-17 12:03:41;1039.45;6956.8311
2021-06-17 12:03:42;1039.75;6902.9187
2021-06-17 12:03:43;1040.4;6811.719
2021-06-17 12:03:44;;
2021-06-17 12:03:45;1040.15;6879.2875
2021-06-17 12:03:46;1039.9501;6900.8686
2021-06-17 12:03:47;1039.75;6886.525
2021-06-17 12:03:48;1039.75;6796.831
2021-06-17 12:03:49;1040.1;6939.6625
