Timestamp,Einstrahlung,P_TOTAL
2021-06-16 18:00:00+02:00,251.75,1991.9
2021-06-16 18:00:01+02:00,252.2,1955.2313
2021-06-16 18:00:02+02:00,,
2021-06-16 18:00:03+02:00,252.5,1991.3999
2021-06-16 18:00:04+02:00,,
2021-06-16 18:00:05+02:00,253.05,1991.5312
2021-06-16 18:00:06+02:00,253.2,1996.2374
2021-06-16 18:00:07+02:00,253.5,1994.8313
2021-06-16 18:00:08+02:00,253.75,1996.3875
2021-06-16 18:00:09+02:00,253.75,1991.2688
2021-06-16 18:00:10+02:00,253.8,1990.8625
2021-06-16 18:00:11+02:00,,
2021-06-16 18:00:12+02:00,254.1,1995.9126
2021-06-16 18:00:13+02:00,254.25,2049.8501
2021-06-16 18:00:14+02:00,254.3,2044.4874
2021-06-16 18:00:15+02:00,254.45,2025.7563
2021-06-16 18:00:16+02:00,254.5,2026.0251
2021-06-16 18:00:17+02:00,254.6,2015.4125
2021-06-16 18:00:18+02:00,254.75,2020.4437
2021-06-16 18:00:19+02:00,254.6,1986.6875
2021-06-16 18:00:20+02:00,254.7,1991.5312
2021-06-16 18:00:21+02:00,,
2021-06-16 18:00:22+02:00,254.75,2025.7563
2021-06-16 18:00:23+02:00,254.6,2026.1687
2021-06-16 18:00:24+02:00,254.7,2032.3375
2021-06-16 18:00:25+02:00,254.7,2049.9876000000004
2021-06-16 18:00:26+02:00,254.6,2054.5251
2021-06-16 18:00:27+02:00,254.6,2025.7625
2021-06-16 18:00:28+02:00,254.55,2026.0313
2021-06-16 18:00:29+02:00,254.5,2029.8687
2021-06-16 18:00:30+02:00,,
2021-06-16 18:00:31+02:00,254.45,1990.5001
2021-06-16 18:00:32+02:00,254.35,1995.1
2021-06-16 18:00:33+02:00,254.25,1991.3874
2021-06-16 18:00:34+02:00,254.1,2025.6251
2021-06-16 18:00:35+02:00,254.05,1991.3999
2021-06-16 18:00:36+02:00,254.05,1988.9563
2021-06-16 18:00:37+02:00,253.85,2044.4876
2021-06-16 18:00:38+02:00,253.8,2044.0749
2021-06-16 18:00:39+02:00,253.7,2025.8876
2021-06-16 18:00:40+02:00,,
2021-06-16 18:00:41+02:00,253.6,1991.2687
2021-06-16 18:00:42+02:00,253.35,1986.9687
2021-06-16 18:00:43+02:00,253.35,1990.2499
2021-06-16 18:00:44+02:00,253.2,1997.125
2021-06-16 18:00:45+02:00,,
2021-06-16 18:00:46+02:00,252.95,1991.2562000000005
2021-06-16 18:00:47+02:00,252.85,1991.5312
2021-06-16 18:00:48+02:00,252.55,1994.7561
2021-06-16 18:00:49+02:00,,
2021-06-16 18:00:50+02:00,252.5,2027.0751
2021-06-16 18:00:51+02:00,252.55,2014.3062
2021-06-16 18:00:52+02:00,252.35,1991.125
2021-06-16 18:00:53+02:00,252.35,1990.9937
2021-06-16 18:00:54+02:00,252.3,1984.5062
2021-06-16 18:00:55+02:00,252.5,1990.7562
2021-06-16 18:00:56+02:00,252.5,1990.2437
2021-06-16 18:00:57+02:00,252.5,1991.2687
2021-06-16 18:00:58+02:00,,
2021-06-16 18:00:59+02:00,252.55,1991.2562
2021-06-16 18:01:00+02:00,252.7,1991.3999
2021-06-16 18:01:01+02:00,252.55,1993.475
2021-06-16 18:01:02+02:00,252.6,2045.8626
2021-06-16 18:01:03+02:00,252.7,2025.5375
2021-06-16 18:01:04+02:00,252.55,1990.9937
2021-06-16 18:01:05+02:00,252.5,1991.2687
2021-06-16 18:01:06+02:00,252.55,1991.3939
2021-06-16 18:01:07+02:00,,
2021-06-16 18:01:08+02:00,252.5,1990.3625
2021-06-16 18:01:09+02:00,252.5,1993.8125
2021-06-16 18:01:10+02:00,252.45,1991.2687
2021-06-16 18:01:11+02:00,252.35,1991.125
2021-06-16 18:01:12+02:00,252.25,1992.3562
2021-06-16 18:01:13+02:00,252.2,1992.8874
2021-06-16 18:01:14+02:00,252.2,1990.1437
2021-06-16 18:01:15+02:00,252.0,1991.0375
2021-06-16 18:01:16+02:00,,
2021-06-16 18:01:17+02:00,251.95,1991.1375
2021-06-16 18:01:18+02:00,251.85,1990.9937
2021-06-16 18:01:19+02:00,251.75,1990.4
2021-06-16 18:01:20+02:00,251.7,1990.4937
2021-06-16 18:01:21+02:00,251.5,1986.0813
2021-06-16 18:01:22+02:00,251.55,1990.8625
2021-06-16 18:01:23+02:00,251.5,1990.8625
2021-06-16 18:01:24+02:00,251.45,1987.7125
2021-06-16 18:01:25+02:00,251.35,1992.6875
2021-06-16 18:01:26+02:00,,
2021-06-16 18:01:27+02:00,251.35,1992.0436
2021-06-16 18:01:28+02:00,251.3,1991.8375
2021-06-16 18:01:29+02:00,251.35,1991.1375
2021-06-16 18:01:30+02:00,251.2,1991.2687
2021-06-16 18:01:31+02:00,251.05,1993.8437
2021-06-16 18:01:32+02:00,250.95,1990.4937
2021-06-16 18:01:33+02:00,250.85,1990.7313
2021-06-16 18:01:34+02:00,250.6,1990.9937
2021-06-16 18:01:35+02:00,250.55,1991.4
2021-06-16 18:01:36+02:00,,
2021-06-16 18:01:37+02:00,,
2021-06-16 18:01:38+02:00,250.0,1991.2063
2021-06-16 18:01:39+02:00,249.95,1955.8875
2021-06-16 18:01:40+02:00,249.7,1956.4124
2021-06-16 18:01:41+02:00,249.6,1990.9937
2021-06-16 18:01:42+02:00,249.55,1991.125
2021-06-16 18:01:43+02:00,249.45,1995.1438
2021-06-16 18:01:44+02:00,249.3,1988.0063
2021-06-16 18:01:45+02:00,,
2021-06-16 18:01:46+02:00,249.35,1992.8312
2021-06-16 18:01:47+02:00,249.5,1990.8625
2021-06-16 18:01:48+02:00,249.6,1991.1249
2021-06-16 18:01:49+02:00,249.6,1992.7187
2021-06-16 18:01:50+02:00,249.95,1956.8063
2021-06-16 18:01:51+02:00,250.05,1959.4311
2021-06-16 18:01:52+02:00,250.1,1991.2687
2021-06-16 18:01:53+02:00,250.5,1990.9937
2021-06-16 18:01:54+02:00,,
2021-06-16 18:01:55+02:00,250.75,1993.225
2021-06-16 18:01:56+02:00,250.8,1986.5562
2021-06-16 18:01:57+02:00,251.0,1986.8437
2021-06-16 18:01:58+02:00,251.25,1988.6562
2021-06-16 18:01:59+02:00,251.25,1991.6625
2021-06-16 18:02:00+02:00,251.45,1991.1249
2021-06-16 18:02:01+02:00,251.35,1987.9563
2021-06-16 18:02:02+02:00,251.45,2026.1312
2021-06-16 18:02:03+02:00,,
2021-06-16 18:02:04+02:00,251.5,1995.3812
2021-06-16 18:02:05+02:00,251.5,1991.6625
2021-06-16 18:02:06+02:00,251.45,1991.5374
2021-06-16 18:02:07+02:00,251.25,1995.2063
2021-06-16 18:02:08+02:00,251.2,1997.0812
2021-06-16 18:02:09+02:00,251.2,1994.4876
2021-06-16 18:02:10+02:00,251.1,1990.9937
2021-06-16 18:02:11+02:00,251.1,1991.3875
2021-06-16 18:02:12+02:00,251.05,1991.4
2021-06-16 18:02:13+02:00,,
2021-06-16 18:02:14+02:00,251.2,1987.6438
2021-06-16 18:02:15+02:00,251.05,2027.5688
2021-06-16 18:02:16+02:00,251.2,1986.7687
2021-06-16 18:02:17+02:00,251.3,1991.3999
2021-06-16 18:02:18+02:00,,
2021-06-16 18:02:19+02:00,251.5,1988.1438
2021-06-16 18:02:20+02:00,251.75,1990.6313
2021-06-16 18:02:21+02:00,251.95,1984.3438
2021-06-16 18:02:22+02:00,,
2021-06-16 18:02:23+02:00,252.05,1991.2562
2021-06-16 18:02:24+02:00,252.2,1991.1249
2021-06-16 18:02:25+02:00,252.25,1991.3999
2021-06-16 18:02:26+02:00,252.25,1996.4749
2021-06-16 18:02:27+02:00,252.35,2053.4251000000004
2021-06-16 18:02:28+02:00,252.45,2057.0
2021-06-16 18:02:29+02:00,252.6,2025.8937
2021-06-16 18:02:30+02:00,252.7,1990.9937
2021-06-16 18:02:31+02:00,,
2021-06-16 18:02:32+02:00,252.6,1995.4687
2021-06-16 18:02:33+02:00,252.55,1990.7626
2021-06-16 18:02:34+02:00,252.6,1994.6189
2021-06-16 18:02:35+02:00,252.6,1991.3999
2021-06-16 18:02:36+02:00,252.55,1991.1249
2021-06-16 18:02:37+02:00,252.35,1991.2687
2021-06-16 18:02:38+02:00,252.3,2021.6062
2021-06-16 18:02:39+02:00,252.2,2044.9001
2021-06-16 18:02:40+02:00,252.0,2044.7625
2021-06-16 18:02:41+02:00,,
2021-06-16 18:02:42+02:00,251.8,1990.9937
2021-06-16 18:02:43+02:00,251.8,1991.2687
2021-06-16 18:02:44+02:00,251.6,1986.2189
2021-06-16 18:02:45+02:00,251.45,1990.5001
2021-06-16 18:02:46+02:00,251.45,1995.8063
2021-06-16 18:02:47+02:00,251.2,1991.1249
2021-06-16 18:02:48+02:00,251.0,1990.9937
2021-06-16 18:02:49+02:00,250.85,1995.3937
2021-06-16 18:02:50+02:00,,
2021-06-16 18:02:51+02:00,250.7,1996.4749
2021-06-16 18:02:52+02:00,250.5,1995.1563
2021-06-16 18:02:53+02:00,250.3,1991.3999
2021-06-16 18:02:54+02:00,250.1,1991.4
2021-06-16 18:02:55+02:00,250.1,1991.3999
2021-06-16 18:02:56+02:00,249.85,1989.875
2021-06-16 18:02:57+02:00,249.8,1990.6313
2021-06-16 18:02:58+02:00,249.75,1987.225
2021-06-16 18:02:59+02:00,249.75,1991.5312
2021-06-16 18:03:00+02:00,,
2021-06-16 18:03:01+02:00,249.35,1991.5312
2021-06-16 18:03:02+02:00,249.25,1990.6
2021-06-16 18:03:03+02:00,249.1,1957.5937
2021-06-16 18:03:04+02:00,248.7,1951.2938
2021-06-16 18:03:05+02:00,248.7,1991.0188
2021-06-16 18:03:06+02:00,248.45,1991.1375
2021-06-16 18:03:07+02:00,248.2,1991.1375
2021-06-16 18:03:08+02:00,248.0,1991.6564
2021-06-16 18:03:09+02:00,,
2021-06-16 18:03:10+02:00,,
2021-06-16 18:03:11+02:00,247.55,1994.3438
2021-06-16 18:03:12+02:00,247.5,1991.5312
2021-06-16 18:03:13+02:00,247.25,1991.3999
2021-06-16 18:03:14+02:00,247.3,1992.2186
2021-06-16 18:03:15+02:00,247.2,1992.0688
2021-06-16 18:03:16+02:00,247.05,1955.2312
2021-06-16 18:03:17+02:00,246.8,1956.5437
2021-06-16 18:03:18+02:00,246.85,1991.2687
2021-06-16 18:03:19+02:00,,
2021-06-16 18:03:20+02:00,246.85,1991.1249
2021-06-16 18:03:21+02:00,247.05,1991.2063
2021-06-16 18:03:22+02:00,246.85,1990.7626
2021-06-16 18:03:23+02:00,246.75,1995.5875
2021-06-16 18:03:24+02:00,246.55,1991.1249
2021-06-16 18:03:25+02:00,246.55,1990.9937
2021-06-16 18:03:26+02:00,246.25,1995.5188
2021-06-16 18:03:27+02:00,246.0,1957.5937
2021-06-16 18:03:28+02:00,,
2021-06-16 18:03:29+02:00,246.0,1956.8062
2021-06-16 18:03:30+02:00,245.85,1956.4124
2021-06-16 18:03:31+02:00,245.7,1991.125
2021-06-16 18:03:32+02:00,245.75,1991.125
2021-06-16 18:03:33+02:00,245.7,1986.6875
2021-06-16 18:03:34+02:00,245.6,1990.3624
2021-06-16 18:03:35+02:00,245.6,1988.6687
2021-06-16 18:03:36+02:00,245.6,1990.9937
2021-06-16 18:03:37+02:00,,
2021-06-16 18:03:38+02:00,245.7,1991.4
2021-06-16 18:03:39+02:00,245.75,1989.3812
2021-06-16 18:03:40+02:00,245.75,1956.675
2021-06-16 18:03:41+02:00,245.75,1953.9187
2021-06-16 18:03:42+02:00,245.85,1956.4124
2021-06-16 18:03:43+02:00,245.8,1991.1249
2021-06-16 18:03:44+02:00,246.0,1990.8625
2021-06-16 18:03:45+02:00,246.0,1995.8312
2021-06-16 18:03:46+02:00,,
2021-06-16 18:03:47+02:00,246.0,2000.4936
2021-06-16 18:03:48+02:00,246.05,1993.1062
2021-06-16 18:03:49+02:00,246.05,1991.1249
2021-06-16 18:03:50+02:00,246.1,1991.125
2021-06-16 18:03:51+02:00,246.1,1992.1937
2021-06-16 18:03:52+02:00,246.05,1956.675
2021-06-16 18:03:53+02:00,245.95,1952.2124
2021-06-16 18:03:54+02:00,245.95,1956.675
2021-06-16 18:03:55+02:00,,
2021-06-16 18:03:56+02:00,245.85,1991.4
2021-06-16 18:03:57+02:00,245.8,1986.625
2021-06-16 18:03:58+02:00,245.5,1987.875
2021-06-16 18:03:59+02:00,245.55,1988.8874
2021-06-16 18:04:00+02:00,245.5,1991.1375
2021-06-16 18:04:01+02:00,,
2021-06-16 18:04:02+02:00,245.25,1991.125
2021-06-16 18:04:03+02:00,245.2,1961.9249
2021-06-16 18:04:04+02:00,245.05,1956.8062
2021-06-16 18:04:05+02:00,,
2021-06-16 18:04:06+02:00,245.0,1961.6625
2021-06-16 18:04:07+02:00,244.95,1956.2812
2021-06-16 18:04:08+02:00,244.95,1956.9374
2021-06-16 18:04:09+02:00,245.0,1960.2187
2021-06-16 18:04:10+02:00,244.85,1956.4124
2021-06-16 18:04:11+02:00,244.75,1991.8187
