Timestamp,P1,P2,P3
2010-06-23 06:00:00+02:00,202,15,113
2010-06-23 06:00:01+02:00,201,15,112
2010-06-23 06:00:02+02:00,202,15,112
2010-06-23 06:00:03+02:00,202,15,113
2010-06-23 06:00:04+02:00,202,15,113
2010-06-23 06:00:05+02:00,201,14,112
2010-06-23 06:00:06+02:00,202,15,112
2010-06-23 06:00:07+02:00,202,15,113
2010-06-23 06:00:08+02:00,202,15,113
2010-06-23 06:00:09+02:00,201,14,112
2010-06-23 06:00:10+02:00,202,15,112
2010-06-23 06:00:11+02:00,201,14,113
2010-06-23 06:00:12+02:00,201,15,113
2010-06-23 06:00:13+02:00,201,15,114
2010-06-23 06:00:14+02:00,201,15,113
2010-06-23 06:00:15+02:00,201,15,113
2010-06-23 06:00:16+02:00,201,15,112
2010-06-23 06:00:17+02:00,202,14,113
2010-06-23 06:00:18+02:00,201,15,113
2010-06-23 06:00:19+02:00,202,14,112
2010-06-23 06:00:20+02:00,201,14,112
2010-06-23 06:00:21+02:00,201,14,112
2010-06-23 06:00:22+02:00,202,14,113
2010-06-23 06:00:23+02:00,202,14,112
2010-06-23 06:00:24+02:00,201,14,112
2010-06-23 06:00:25+02:00,202,14,112
2010-06-23 06:00:26+02:00,201,15,112
2010-06-23 06:00:27+02:00,202,15,113
2010-06-23 06:00:28+02:00,202,15,113
2010-06-23 06:00:29+02:00,201,15,113
2010-06-23 06:00:30+02:00,201,15,113
2010-06-23 06:00:31+02:00,201,15,113
2010-06-23 06:00:32+02:00,202,14,113
2010-06-23 06:00:33+02:00,202,15,113
2010-06-23 06:00:34+02:00,202,14,113
2010-06-23 06:00:35+02:00,201,14,113
2010-06-23 06:00:36+02:00,201,15,113
2010-06-23 06:00:37+02:00,202,15,113
2010-06-23 06:00:38+02:00,201,15,113
2010-06-23 06:00:39+02:00,202,15,113
2010-06-23 06:00:40+02:00,202,15,113
2010-06-23 06:00:41+02:00,202,15,113
2010-06-23 06:00:42+02:00,202,14,113
2010-06-23 06:00:43+02:00,202,15,113
2010-06-23 06:00:44+02:00,201,15,113
2010-06-23 06:00:45+02:00,202,15,112
2010-06-23 06:00:46+02:00,201,14,113
2010-06-23 06:00:47+02:00,202,15,112
2010-06-23 06:00:48+02:00,201,15,113
2010-06-23 06:00:49+02:00,201,15,113
2010-06-23 06:00:50+02:00,202,15,112
2010-06-23 06:00:51+02:00,201,14,113
2010-06-23 06:00:52+02:00,202,15,112
2010-06-23 06:00:53+02:00,203,15,113
2010-06-23 06:00:54+02:00,206,15,113
2010-06-23 06:00:55+02:00,205,15,113
2010-06-23 06:00:56+02:00,206,15,112
2010-06-23 06:00:57+02:00,206,15,113
2010-06-23 06:00:58+02:00,206,14,113
2010-06-23 06:00:59+02:00,206,15,113
2010-06-23 06:01:00+02:00,205,15,113
2010-06-23 06:01:01+02:00,206,14,112
2010-06-23 06:01:02+02:00,206,15,112
2010-06-23 06:01:03+02:00,206,15,112
2010-06-23 06:01:04+02:00,206,14,112
2010-06-23 06:01:05+02:00,206,15,113
2010-06-23 06:01:06+02:00,206,14,112
2010-06-23 06:01:07+02:00,206,15,112
2010-06-23 06:01:08+02:00,206,15,113
2010-06-23 06:01:09+02:00,206,14,113
2010-06-23 06:01:10+02:00,206,14,112
2010-06-23 06:01:11+02:00,206,14,112
2010-06-23 06:01:12+02:00,206,15,112
2010-06-23 06:01:13+02:00,206,14,112
2010-06-23 06:01:14+02:00,206,14,113
2010-06-23 06:01:15+02:00,205,15,113
2010-06-23 06:01:16+02:00,206,15,113
2010-06-23 06:01:17+02:00,206,15,113
2010-06-23 06:01:18+02:00,206,15,113
2010-06-23 06:01:19+02:00,206,14,112
2010-06-23 06:01:20+02:00,205,15,113
2010-06-23 06:01:21+02:00,206,15,112
2010-06-23 06:01:22+02:00,206,15,112
2010-06-23 06:01:23+02:00,211,15,113
2010-06-23 06:01:24+02:00,202,14,113
2010-06-23 06:01:25+02:00,201,15,113
2010-06-23 06:01:26+02:00,201,15,112
2010-06-23 06:01:27+02:00,201,15,112
2010-06-23 06:01:28+02:00,201,15,113
2010-06-23 06:01:29+02:00,201,15,112
2010-06-23 06:01:30+02:00,201,14,113
2010-06-23 06:01:31+02:00,201,15,113
2010-06-23 06:01:32+02:00,202,14,113
2010-06-23 06:01:33+02:00,201,15,112
2010-06-23 06:01:34+02:00,202,15,113
2010-06-23 06:01:35+02:00,201,14,113
