Timestamp,Einstrahlung,P_TOTAL
2021-12-22 12:00:00+01:00,483.8,1956.0563
2021-12-22 12:00:01+01:00,486.4,1982.5188
2021-12-22 12:00:02+01:00,487.4,1982.5189
2021-12-22 12:00:03+01:00,487.75,1969.9626
2021-12-22 12:00:04+01:00,488.15,1958.9751
2021-12-22 12:00:05+01:00,,
2021-12-22 12:00:06+01:00,489.5,1980.7313
2021-12-22 12:00:07+01:00,491.0,1980.3563
2021-12-22 12:00:08+01:00,492.2,1973.1
2021-12-22 12:00:09+01:00,492.75,1973.5502
2021-12-22 12:00:10+01:00,492.15,2018.5252
2021-12-22 12:00:11+01:00,491.95,2018.1
2021-12-22 12:00:12+01:00,491.65,2015.5252
2021-12-22 12:00:13+01:00,491.9,2015.5251
2021-12-22 12:00:14+01:00,492.2,2015.5252
2021-12-22 12:00:15+01:00,,
2021-12-22 12:00:16+01:00,493.15,2018.6751
2021-12-22 12:00:17+01:00,495.95,2012.075
2021-12-22 12:00:18+01:00,496.95,1975.675
2021-12-22 12:00:19+01:00,497.8,2015.5875
2021-12-22 12:00:20+01:00,497.65,2015.9376
2021-12-22 12:00:21+01:00,497.3,2019.2626
2021-12-22 12:00:22+01:00,496.8,2019.6251
2021-12-22 12:00:23+01:00,495.55,2020.4125
2021-12-22 12:00:24+01:00,494.75,2014.9751
2021-12-22 12:00:25+01:00,,
2021-12-22 12:00:26+01:00,494.25,2024.2626
2021-12-22 12:00:27+01:00,492.2,2029.4127
2021-12-22 12:00:28+01:00,491.25,2017.2376
2021-12-22 12:00:29+01:00,490.65,1942.35
2021-12-22 12:00:30+01:00,488.45,1927.6688
2021-12-22 12:00:31+01:00,487.55,1927.3311
2021-12-22 12:00:32+01:00,486.75,1948.2562
2021-12-22 12:00:33+01:00,485.4,1956.4873
2021-12-22 12:00:34+01:00,,
2021-12-22 12:00:35+01:00,485.0,1971.6
2021-12-22 12:00:36+01:00,484.65,1954.5189
2021-12-22 12:00:37+01:00,483.9,1948.3875
2021-12-22 12:00:38+01:00,483.75,1961.8688
2021-12-22 12:00:39+01:00,483.4,1953.7125
2021-12-22 12:00:40+01:00,483.45,1958.6812
2021-12-22 12:00:41+01:00,483.25,1896.2501
2021-12-22 12:00:42+01:00,483.4,1933.6125
2021-12-22 12:00:43+01:00,,
2021-12-22 12:00:44+01:00,483.1,1928.9249
2021-12-22 12:00:45+01:00,483.0,1889.5001
2021-12-22 12:00:46+01:00,483.55,1874.6564
2021-12-22 12:00:47+01:00,483.2,1971.6751
2021-12-22 12:00:48+01:00,481.75,1987.7562
2021-12-22 12:00:49+01:00,480.15,1889.375
2021-12-22 12:00:50+01:00,479.65,1872.7811
2021-12-22 12:00:51+01:00,483.65,1967.7687
2021-12-22 12:00:52+01:00,,
2021-12-22 12:00:53+01:00,,
2021-12-22 12:00:54+01:00,486.4,1987.575
2021-12-22 12:00:55+01:00,489.4,2033.3375
2021-12-22 12:00:56+01:00,490.95,1963.9688
2021-12-22 12:00:57+01:00,493.05,2018.8002
2021-12-22 12:00:58+01:00,495.8,2017.1625
2021-12-22 12:00:59+01:00,496.55,2015.725
2021-12-22 12:01:00+01:00,497.9,2012.4375
2021-12-22 12:01:01+01:00,496.25,2018.975
2021-12-22 12:01:02+01:00,,
2021-12-22 12:01:03+01:00,492.5,2025.1375
2021-12-22 12:01:04+01:00,489.65,2036.8501
