Timestamp,Einstrahlung,P_TOTAL
2021-09-08 18:00:00+02:00,143.4,1154.1875
2021-09-08 18:00:01+02:00,,
2021-09-08 18:00:02+02:00,143.4,1159.8188
2021-09-08 18:00:03+02:00,143.35,1118.0063
2021-09-08 18:00:04+02:00,143.35,1109.8
2021-09-08 18:00:05+02:00,143.35,1144.1813
2021-09-08 18:00:06+02:00,143.3,1144.2687
2021-09-08 18:00:07+02:00,143.35,1129.8313
2021-09-08 18:00:08+02:00,143.1,1129.6312
2021-09-08 18:00:09+02:00,143.15,1143.3063
2021-09-08 18:00:10+02:00,,
2021-09-08 18:00:11+02:00,143.15,1144.4125
2021-09-08 18:00:12+02:00,143.05,1144.2188
2021-09-08 18:00:13+02:00,143.05,1150.4563
2021-09-08 18:00:14+02:00,143.1,1124.4813
2021-09-08 18:00:15+02:00,142.95,1117.875
2021-09-08 18:00:16+02:00,142.9,1109.35
2021-09-08 18:00:17+02:00,142.85,1144.1188
2021-09-08 18:00:18+02:00,,
2021-09-08 18:00:19+02:00,,
2021-09-08 18:00:20+02:00,142.7,1096.6688
2021-09-08 18:00:21+02:00,143.05,1135.2438
2021-09-08 18:00:22+02:00,142.8,1144.1437999999998
2021-09-08 18:00:23+02:00,142.7,1144.4125
2021-09-08 18:00:24+02:00,142.6,1109.35
2021-09-08 18:00:25+02:00,142.7,1115.35
2021-09-08 18:00:26+02:00,142.55,1124.4813
2021-09-08 18:00:27+02:00,142.55,1112.4938000000002
2021-09-08 18:00:28+02:00,142.55,1109.5688
2021-09-08 18:00:29+02:00,,
2021-09-08 18:00:30+02:00,142.4,1109.4313
2021-09-08 18:00:31+02:00,142.4,1108.4438
2021-09-08 18:00:32+02:00,142.45,1129.0626
2021-09-08 18:00:33+02:00,142.3,1134.0813
2021-09-08 18:00:34+02:00,142.3,1143.95
2021-09-08 18:00:35+02:00,142.15,1105.5124999999998
2021-09-08 18:00:36+02:00,142.2,1101.8438
2021-09-08 18:00:37+02:00,142.15,1101.8188
2021-09-08 18:00:38+02:00,,
2021-09-08 18:00:39+02:00,142.1,1102.0438
2021-09-08 18:00:40+02:00,142.1,1104.7062
2021-09-08 18:00:41+02:00,141.9,1101.9
2021-09-08 18:00:42+02:00,141.85,1101.8313
2021-09-08 18:00:43+02:00,141.8,1102.8063000000002
2021-09-08 18:00:44+02:00,141.75,1102.4438
2021-09-08 18:00:45+02:00,141.65,1136.5938
2021-09-08 18:00:46+02:00,141.4,1101.75
2021-09-08 18:00:47+02:00,,
2021-09-08 18:00:48+02:00,141.55,1101.6938
2021-09-08 18:00:49+02:00,141.55,1101.7563
2021-09-08 18:00:50+02:00,141.5,1098.4125
2021-09-08 18:00:51+02:00,141.5,1102.4438
2021-09-08 18:00:52+02:00,141.35,1100.6314
2021-09-08 18:00:53+02:00,141.25,1101.7563
2021-09-08 18:00:54+02:00,141.15,1101.7563
2021-09-08 18:00:55+02:00,141.1,1101.0875
2021-09-08 18:00:56+02:00,,
2021-09-08 18:00:57+02:00,141.1,1101.775
2021-09-08 18:00:58+02:00,141.15,1100.55
2021-09-08 18:00:59+02:00,141.05,1101.7688
2021-09-08 18:01:00+02:00,141.1,1108.3875
2021-09-08 18:01:01+02:00,141.0,1110.0438
2021-09-08 18:01:02+02:00,140.85,1122.0187
2021-09-08 18:01:03+02:00,140.85,1121.7187
2021-09-08 18:01:04+02:00,140.8,1111.15
