Timestamp,Einstrahlung,P_TOTAL
2021-09-26 18:00:00+02:00,66.9,471.7501
2021-09-26 18:00:01+02:00,66.8,468.3125
2021-09-26 18:00:02+02:00,66.8,469.875
2021-09-26 18:00:03+02:00,66.75,471.625
2021-09-26 18:00:04+02:00,66.75,470.5314
2021-09-26 18:00:05+02:00,66.7,472.1563
2021-09-26 18:00:06+02:00,,
2021-09-26 18:00:07+02:00,66.55,506.5938
2021-09-26 18:00:08+02:00,66.65,471.625
2021-09-26 18:00:09+02:00,66.5,471.6251
2021-09-26 18:00:10+02:00,66.55,471.6563
2021-09-26 18:00:11+02:00,66.5,471.625
2021-09-26 18:00:12+02:00,66.45,471.5939
2021-09-26 18:00:13+02:00,66.45,471.625
2021-09-26 18:00:14+02:00,66.4,471.625
2021-09-26 18:00:15+02:00,,
2021-09-26 18:00:16+02:00,66.4,471.6564
2021-09-26 18:00:17+02:00,66.3,472.0625
2021-09-26 18:00:18+02:00,66.3,472.25
2021-09-26 18:00:19+02:00,66.25,447.55
2021-09-26 18:00:20+02:00,66.25,471.6562
2021-09-26 18:00:21+02:00,66.2,471.5625
2021-09-26 18:00:22+02:00,66.15,471.7501
2021-09-26 18:00:23+02:00,66.05,471.625
2021-09-26 18:00:24+02:00,66.05,470.0626
2021-09-26 18:00:25+02:00,,
2021-09-26 18:00:26+02:00,66.0,471.7188
2021-09-26 18:00:27+02:00,66.0,471.4687
2021-09-26 18:00:28+02:00,66.0,468.9062
2021-09-26 18:00:29+02:00,65.9,470.625
2021-09-26 18:00:30+02:00,65.9,446.5812
2021-09-26 18:00:31+02:00,65.9,447.1563
2021-09-26 18:00:32+02:00,65.8,471.7813
2021-09-26 18:00:33+02:00,65.75,471.5312
2021-09-26 18:00:34+02:00,,
2021-09-26 18:00:35+02:00,65.75,473.1563
2021-09-26 18:00:36+02:00,65.7,471.6876
2021-09-26 18:00:37+02:00,65.7,473.1564
2021-09-26 18:00:38+02:00,65.75,471.625
2021-09-26 18:00:39+02:00,65.65,471.6563
2021-09-26 18:00:40+02:00,65.55,472.6563
2021-09-26 18:00:41+02:00,65.55,446.8563
2021-09-26 18:00:42+02:00,65.55,448.0562
2021-09-26 18:00:43+02:00,65.5,447.0625
2021-09-26 18:00:44+02:00,,
2021-09-26 18:00:45+02:00,,
2021-09-26 18:00:46+02:00,65.55,447.0625
2021-09-26 18:00:47+02:00,65.5,445.7312
2021-09-26 18:00:48+02:00,65.5,469.0313
2021-09-26 18:00:49+02:00,65.45,470.125
2021-09-26 18:00:50+02:00,65.45,471.5938
2021-09-26 18:00:51+02:00,65.45,446.8688
2021-09-26 18:00:52+02:00,65.45,445.7313
2021-09-26 18:00:53+02:00,,
2021-09-26 18:00:54+02:00,65.45,446.8313
2021-09-26 18:00:55+02:00,65.45,448.5
2021-09-26 18:00:56+02:00,65.45,447.1687
2021-09-26 18:00:57+02:00,65.4,447.0813
2021-09-26 18:00:58+02:00,65.4,448.6063
2021-09-26 18:00:59+02:00,65.3,448.4063
2021-09-26 18:01:00+02:00,65.3,472.8126
2021-09-26 18:01:01+02:00,65.3,471.4688
2021-09-26 18:01:02+02:00,65.3,446.9625
2021-09-26 18:01:03+02:00,,
2021-09-26 18:01:04+02:00,65.3,447.0938
2021-09-26 18:01:05+02:00,65.3,445.0001
2021-09-26 18:01:06+02:00,65.3,446.6751
2021-09-26 18:01:07+02:00,65.25,446.775
2021-09-26 18:01:08+02:00,65.3,446.9563
2021-09-26 18:01:09+02:00,65.3,446.9875
2021-09-26 18:01:10+02:00,65.3,446.8688
2021-09-26 18:01:11+02:00,65.25,447.3876
2021-09-26 18:01:12+02:00,65.25,470.8125
2021-09-26 18:01:13+02:00,,
2021-09-26 18:01:14+02:00,65.25,471.6251
2021-09-26 18:01:15+02:00,65.25,447.05
2021-09-26 18:01:16+02:00,65.25,446.9
2021-09-26 18:01:17+02:00,65.2,447.0
2021-09-26 18:01:18+02:00,65.2,446.8876
2021-09-26 18:01:19+02:00,65.2,447.1563
2021-09-26 18:01:20+02:00,65.15,447.0125
2021-09-26 18:01:21+02:00,65.2,447.025
2021-09-26 18:01:22+02:00,65.05,447.0188
2021-09-26 18:01:23+02:00,,
2021-09-26 18:01:24+02:00,65.0,445.7438
2021-09-26 18:01:25+02:00,65.0,444.2938
2021-09-26 18:01:26+02:00,,
2021-09-26 18:01:27+02:00,64.95,446.8938
2021-09-26 18:01:28+02:00,64.95,447.0813
2021-09-26 18:01:29+02:00,64.9,446.0126
2021-09-26 18:01:30+02:00,64.9,446.8063
2021-09-26 18:01:31+02:00,64.95,448.25
2021-09-26 18:01:32+02:00,,
2021-09-26 18:01:33+02:00,64.8,446.9688
2021-09-26 18:01:34+02:00,64.8,446.9626
2021-09-26 18:01:35+02:00,64.8,449.7751
2021-09-26 18:01:36+02:00,64.8,448.6063
2021-09-26 18:01:37+02:00,64.75,448.5126
2021-09-26 18:01:38+02:00,64.8,446.8688
2021-09-26 18:01:39+02:00,64.75,446.9875
2021-09-26 18:01:40+02:00,64.7,447.05
2021-09-26 18:01:41+02:00,64.65,445.1812
2021-09-26 18:01:42+02:00,,
2021-09-26 18:01:43+02:00,64.65,446.7313
2021-09-26 18:01:44+02:00,64.55,445.8251
2021-09-26 18:01:45+02:00,64.65,447.025
2021-09-26 18:01:46+02:00,64.5,446.9375
2021-09-26 18:01:47+02:00,64.65,445.9
2021-09-26 18:01:48+02:00,64.55,447.075
2021-09-26 18:01:49+02:00,64.5,445.8875
2021-09-26 18:01:50+02:00,64.5,446.9
2021-09-26 18:01:51+02:00,64.45,446.875
2021-09-26 18:01:52+02:00,,
2021-09-26 18:01:53+02:00,64.45,446.9313
2021-09-26 18:01:54+02:00,64.45,447.375
2021-09-26 18:01:55+02:00,64.45,448.275
2021-09-26 18:01:56+02:00,64.45,448.3876
2021-09-26 18:01:57+02:00,64.4,447.025
2021-09-26 18:01:58+02:00,64.4,446.9375
2021-09-26 18:01:59+02:00,64.3,447.9813
2021-09-26 18:02:00+02:00,64.4,447.0625
2021-09-26 18:02:01+02:00,64.4,445.7938
2021-09-26 18:02:02+02:00,,
2021-09-26 18:02:03+02:00,64.3,446.9188
2021-09-26 18:02:04+02:00,64.3,446.8563
2021-09-26 18:02:05+02:00,64.25,447.0
2021-09-26 18:02:06+02:00,64.25,446.5188
2021-09-26 18:02:07+02:00,64.15,446.7313
2021-09-26 18:02:08+02:00,64.2,447.825
2021-09-26 18:02:09+02:00,64.15,446.95
2021-09-26 18:02:10+02:00,64.2,447.0625
2021-09-26 18:02:11+02:00,,
2021-09-26 18:02:12+02:00,64.05,449.4938
2021-09-26 18:02:13+02:00,64.05,447.3625
2021-09-26 18:02:14+02:00,64.05,447.4626
2021-09-26 18:02:15+02:00,64.05,447.0
2021-09-26 18:02:16+02:00,64.0,447.0313
2021-09-26 18:02:17+02:00,64.15,446.9375
2021-09-26 18:02:18+02:00,64.0,445.2312
2021-09-26 18:02:19+02:00,63.95,446.8438
2021-09-26 18:02:20+02:00,63.95,445.6875
2021-09-26 18:02:21+02:00,,
2021-09-26 18:02:22+02:00,63.95,446.9876
2021-09-26 18:02:23+02:00,63.95,446.9187
2021-09-26 18:02:24+02:00,63.9,445.8125
2021-09-26 18:02:25+02:00,63.9,447.0438
2021-09-26 18:02:26+02:00,63.9,446.125
2021-09-26 18:02:27+02:00,63.9,446.9626
2021-09-26 18:02:28+02:00,63.9,447.0563
